Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
1664.125,46.851,49.597,54.167,53.444,54.241,54.911,55.217,55.524,55.623,50.27,52.348,53.813,54.588,55.126,55.474,26.949,55.974,49.845,52.278,53.795,54.831,55.365,55.75,56.02,51.023,52.996,53.678,54.727,55.346,55.525,55.431,26.164,61.967,-0.431,99.899
1666.812,46.869,49.611,54.161,53.428,54.249,54.923,55.203,55.52,55.621,50.266,52.364,53.813,54.598,55.106,55.476,26.949,55.983,49.867,52.292,53.811,54.831,55.387,55.736,56.026,51.035,52.988,53.678,54.731,55.336,55.499,55.433,26.142,61.964,-0.436,99.899
1669.516,46.866,49.595,54.156,53.417,54.258,54.909,55.211,55.53,55.641,50.265,52.36,53.818,54.593,55.14,55.501,26.982,55.964,49.839,52.276,53.819,54.825,55.387,55.738,56.022,51.011,52.988,53.664,54.725,55.35,55.509,55.433,26.142,61.955,-0.443,99.899
1672.203,46.84,49.564,54.138,53.405,54.238,54.899,55.201,55.512,55.627,50.263,52.351,53.812,54.603,55.123,55.482,26.969,55.965,49.832,52.27,53.803,54.819,55.361,55.742,56.018,51.013,52.982,53.678,54.726,55.354,55.511,55.438,26.136,61.965,-0.462,99.897
1674.891,46.83,49.562,54.136,53.411,54.228,54.907,55.195,55.53,55.63,50.257,52.341,53.813,54.598,55.131,55.49,26.964,55.955,49.818,52.267,53.785,54.823,55.381,55.748,56.031,51.015,52.99,53.674,54.74,55.361,55.518,55.448,26.157,61.991,-0.431,99.899
1677.594,46.821,49.563,54.118,53.403,54.224,54.907,55.211,55.538,55.622,50.268,52.355,53.829,54.606,55.144,55.506,26.974,55.953,49.802,52.257,53.781,54.817,55.381,55.732,56.023,50.999,52.974,53.66,54.73,55.343,55.502,55.442,26.17,61.979,-0.435,99.899
1680.281,46.823,49.565,54.136,53.401,54.236,54.899,55.205,55.526,55.634,50.262,52.355,53.817,54.616,55.142,55.498,26.962,55.953,49.795,52.256,53.791,54.807,55.377,55.734,56.012,50.991,52.982,53.67,54.732,55.354,55.503,55.44,26.12,61.968,-0.437,99.898
1682.984,46.808,49.55,54.136,53.407,54.226,54.895,55.203,55.532,55.638,50.248,52.345,53.815,54.604,55.128,55.506,26.974,55.957,49.803,52.254,53.771,54.797,55.363,55.73,55.999,50.995,52.972,53.65,54.71,55.345,55.483,55.436,26.139,61.974,-0.444,99.898
1685.672,46.806,49.544,54.128,53.401,54.24,54.905,55.211,55.536,55.63,50.248,52.361,53.809,54.594,55.126,55.496,26.941,55.954,49.817,52.254,53.789,54.813,55.371,55.738,56.01,51.007,52.972,53.652,54.712,55.34,55.497,55.433,26.081,61.961,-0.448,99.9
1688.375,46.82,49.564,54.134,53.407,54.24,54.907,55.219,55.534,55.618,50.255,52.345,53.807,54.582,55.123,55.498,26.937,55.957,49.813,52.254,53.795,54.819,55.363,55.748,56.012,51.001,52.972,53.672,54.724,55.343,55.505,55.442,26.079,61.983,-0.441,99.898
1691.062,46.808,49.562,54.13,53.393,54.236,54.891,55.203,55.526,55.622,50.269,52.351,53.821,54.6,55.117,55.484,26.927,55.953,49.824,52.265,53.781,54.809,55.365,55.726,56.017,51.029,52.982,53.674,54.726,55.353,55.514,55.436,26.096,61.988,-0.453,99.9
1693.75,46.812,49.564,54.136,53.387,54.224,54.885,55.199,55.53,55.634,50.259,52.345,53.815,54.598,55.119,55.48,26.937,55.945,49.811,52.268,53.779,54.811,55.359,55.715,56.001,51.007,52.978,53.654,54.712,55.343,55.483,55.43,26.111,61.943,-0.465,99.899
1696.453,46.814,49.56,54.114,53.397,54.228,54.897,55.201,55.542,55.624,50.251,52.353,53.811,54.598,55.119,55.474,26.927,55.951,49.801,52.246,53.783,54.801,55.367,55.73,56.003,50.989,52.964,53.652,54.726,55.329,55.497,55.436,26.117,61.946,-0.446,99.899
1699.141,46.813,49.532,54.132,53.389,54.224,54.885,55.187,55.523,55.614,50.24,52.343,53.805,54.6,55.118,55.496,26.941,55.947,49.781,52.25,53.767,54.801,55.347,55.722,56.001,50.977,52.954,53.66,54.7,55.331,55.481,55.43,26.098,61.98,-0.444,99.898
1701.828,46.811,49.532,54.114,53.389,54.22,54.876,55.197,55.511,55.612,50.238,52.328,53.811,54.596,55.128,55.49,26.924,55.935,49.792,52.243,53.769,54.797,55.361,55.726,56.013,50.983,52.948,53.656,54.712,55.339,55.492,55.434,26.084,61.957,-0.45,99.898
1704.531,46.794,49.532,54.124,53.381,54.222,54.885,55.185,55.521,55.61,50.246,52.341,53.819,54.594,55.12,55.488,26.918,55.949,49.804,52.239,53.775,54.789,55.355,55.734,56.013,50.999,52.968,53.649,54.71,55.339,55.492,55.432,26.087,61.954,-0.436,99.897
1707.219,46.796,49.536,54.118,53.379,54.218,54.893,55.205,55.521,55.632,50.24,52.339,53.811,54.598,55.128,55.486,26.934,55.953,49.799,52.244,53.775,54.793,55.357,55.724,56.007,50.993,52.974,53.656,54.704,55.327,55.491,55.424,26.069,61.977,-0.448,99.9
1709.922,46.804,49.534,54.116,53.371,54.226,54.893,55.193,55.536,55.622,50.228,52.337,53.803,54.598,55.124,55.488,26.926,55.953,49.789,52.252,53.787,54.803,55.357,55.722,56.001,50.981,52.96,53.652,54.708,55.333,55.485,55.416,26.025,61.971,-0.456,99.899
1712.609,46.796,49.546,54.116,53.385,54.222,54.885,55.187,55.526,55.62,50.222,52.339,53.813,54.588,55.124,55.488,26.92,55.935,49.787,52.219,53.761,54.801,55.357,55.726,56.001,50.976,52.962,53.66,54.714,55.329,55.486,55.422,25.988,61.945,-0.45,99.899
1715.297,46.796,49.534,54.128,53.389,54.23,54.893,55.191,55.521,55.62,50.244,52.353,53.817,54.598,55.116,55.494,26.92,55.923,49.785,52.229,53.769,54.787,55.353,55.724,56.009,50.989,52.956,53.652,54.72,55.329,55.486,55.42,25.972,61.969,-0.44,99.898
1718,46.806,49.538,54.124,53.387,54.222,54.895,55.197,55.519,55.624,50.246,52.326,53.813,54.592,55.132,55.486,26.913,55.924,49.778,52.223,53.749,54.803,55.355,55.727,56.009,51.002,52.963,53.657,54.719,55.344,55.501,55.437,25.975,61.962,-0.457,99.899
1720.687,46.786,49.55,54.122,53.391,54.222,54.891,55.191,55.523,55.622,50.236,52.333,53.813,54.59,55.12,55.484,26.909,55.903,49.767,52.217,53.754,54.777,55.353,55.717,56.003,50.986,52.971,53.661,54.723,55.346,55.497,55.455,25.988,61.966,-0.441,99.9
1723.391,46.796,49.516,54.114,53.383,54.224,54.883,55.177,55.499,55.618,50.23,52.339,53.805,54.592,55.124,55.469,26.92,55.895,49.737,52.191,53.744,54.775,55.335,55.727,56.017,50.97,52.947,53.654,54.724,55.334,55.501,55.438,25.958,61.986,-0.455,99.898
1726.078,46.786,49.518,54.106,53.371,54.212,54.874,55.179,55.509,55.61,50.218,52.322,53.811,54.586,55.11,55.461,26.92,55.883,49.721,52.206,53.738,54.761,55.351,55.739,56.021,50.984,52.957,53.628,54.712,55.343,55.514,55.446,25.949,61.971,-0.446,99.899
1728.766,46.784,49.532,54.112,53.381,54.21,54.885,55.181,55.513,55.604,50.21,52.324,53.797,54.59,55.1,55.478,26.93,55.883,49.729,52.192,53.744,54.768,55.343,55.721,56.005,50.98,52.955,53.665,54.72,55.349,55.517,55.436,25.974,61.971,-0.445,99.899
1731.469,46.769,49.522,54.112,53.377,54.216,54.878,55.183,55.509,55.612,50.236,52.339,53.813,54.58,55.112,55.465,26.915,55.888,49.745,52.196,53.744,54.792,55.359,55.715,56.015,51.002,52.973,53.658,54.72,55.345,55.512,55.43,25.946,61.981,-0.461,99.9
1734.172,46.788,49.512,54.108,53.381,54.198,54.87,55.181,55.509,55.614,50.23,52.324,53.821,54.58,55.11,55.467,26.915,55.879,49.719,52.192,53.728,54.776,55.343,55.705,55.995,50.97,52.959,53.642,54.728,55.341,55.502,55.432,25.99,61.981,-0.443,99.899
1736.859,46.788,49.494,54.092,53.365,54.198,54.866,55.177,55.503,55.604,50.204,52.331,53.793,54.586,55.104,55.473,26.911,55.879,49.717,52.186,53.72,54.772,55.329,55.717,55.993,50.962,52.955,53.638,54.708,55.345,55.506,55.438,25.99,61.984,-0.461,99.898
1739.547,46.767,49.502,54.102,53.361,54.21,54.874,55.179,55.521,55.596,50.182,52.298,53.785,54.574,55.1,55.451,26.903,55.875,49.711,52.172,53.716,54.768,55.326,55.697,56.001,50.955,52.922,53.628,54.706,55.331,55.492,55.424,26.013,61.975,-0.429,99.899
1742.25,46.759,49.492,54.084,53.359,54.2,54.866,55.169,55.491,55.6,50.182,52.296,53.791,54.574,55.094,55.455,26.911,55.861,49.707,52.172,53.71,54.745,55.335,55.709,56.003,50.937,52.928,53.618,54.692,55.331,55.492,55.428,26.07,61.987,-0.454,99.899
1744.937,46.761,49.488,54.086,53.353,54.2,54.864,55.171,55.499,55.598,50.176,52.3,53.766,54.563,55.1,55.459,26.89,55.877,49.703,52.156,53.72,54.739,55.339,55.707,55.997,50.929,52.922,53.618,54.694,55.321,55.474,55.424,26.054,61.981,-0.454,99.899
1747.641,46.751,49.492,54.076,53.355,54.171,54.844,55.145,55.491,55.604,50.188,52.298,53.777,54.582,55.098,55.465,26.897,55.877,49.699,52.149,53.704,54.747,55.324,55.697,55.988,50.919,52.926,53.624,54.69,55.311,55.478,55.424,26.051,61.956,-0.462,99.898
1750.328,46.757,49.482,54.084,53.343,54.204,54.858,55.165,55.495,55.588,50.174,52.3,53.764,54.57,55.094,55.453,26.897,55.867,49.695,52.156,53.7,54.747,55.31,55.705,55.984,50.945,52.93,53.62,54.69,55.325,55.47,55.415,26.076,61.971,-0.471,99.899
1753.031,46.745,49.494,54.096,53.355,54.192,54.856,55.163,55.507,55.598,50.188,52.304,53.791,54.574,55.104,55.455,26.886,55.877,49.711,52.152,53.714,54.749,55.318,55.701,55.982,50.939,52.93,53.614,54.698,55.315,55.478,55.42,26.064,61.95,-0.452,99.899
1755.719,46.751,49.494,54.084,53.353,54.196,54.85,55.163,55.483,55.588,50.178,52.302,53.789,54.563,55.094,55.461,26.882,55.879,49.693,52.16,53.706,54.747,55.326,55.693,55.988,50.945,52.926,53.618,54.696,55.317,55.472,55.411,26.064,61.975,-0.458,99.898
1758.422,46.755,49.478,54.076,53.343,54.183,54.84,55.157,55.481,55.588,50.186,52.294,53.777,54.574,55.092,55.457,26.878,55.869,49.697,52.166,53.71,54.735,55.324,55.699,55.98,50.935,52.928,53.604,54.698,55.317,55.492,55.426,26.067,61.959,-0.46,99.899
1761.109,46.741,49.474,54.08,53.349,54.179,54.832,55.159,55.507,55.582,50.172,52.278,53.764,54.559,55.076,55.441,26.886,55.857,49.691,52.154,53.708,54.751,55.31,55.703,55.988,50.951,52.918,53.614,54.69,55.317,55.476,55.409,26.07,61.978,-0.464,99.898
1763.797,46.743,49.478,54.068,53.343,54.175,54.846,55.157,55.481,55.582,50.184,52.282,53.764,54.543,55.086,55.445,26.88,55.861,49.703,52.164,53.714,54.757,55.324,55.687,55.984,50.947,52.922,53.616,54.694,55.323,55.478,55.407,26.079,61.968,-0.435,99.899
1766.5,46.743,49.486,54.066,53.349,54.181,54.846,55.151,55.481,55.584,50.184,52.3,53.77,54.557,55.09,55.457,26.88,55.869,49.713,52.168,53.708,54.749,55.326,55.695,55.98,50.955,52.939,53.622,54.694,55.315,55.476,55.407,26.124,61.984,-0.445,99.899
1769.187,46.741,49.474,54.08,53.336,54.175,54.852,55.163,55.489,55.58,50.18,52.296,53.779,54.563,55.098,55.443,26.861,55.865,49.715,52.174,53.716,54.753,55.326,55.701,55.972,50.962,52.933,53.622,54.694,55.315,55.48,55.407,26.159,61.981,-0.453,99.898
1771.891,46.745,49.48,54.072,53.349,54.181,54.848,55.153,55.481,55.578,50.186,52.298,53.779,54.557,55.102,55.447,26.867,55.853,49.703,52.143,53.712,54.743,55.312,55.701,55.972,50.96,52.937,53.608,54.696,55.307,55.472,55.42,26.178,61.968,-0.447,99.898
1774.578,46.739,49.478,54.08,53.347,54.177,54.846,55.149,55.481,55.59,50.192,52.296,53.766,54.553,55.078,55.439,26.869,55.875,49.699,52.168,53.712,54.743,55.333,55.707,55.984,50.955,52.928,53.624,54.686,55.317,55.482,55.395,26.188,61.975,-0.479,99.898
1777.281,46.737,49.484,54.082,53.341,54.179,54.846,55.165,55.477,55.58,50.194,52.302,53.764,54.568,55.076,55.449,26.867,55.875,49.693,52.154,53.7,54.733,55.31,55.689,55.982,50.947,52.933,53.612,54.671,55.305,55.472,55.415,26.216,61.962,-0.458,99.898
1779.969,46.759,49.48,54.068,53.334,54.169,54.838,55.165,55.473,55.582,50.182,52.302,53.772,54.561,55.082,55.441,26.848,55.863,49.689,52.147,53.691,54.725,55.312,55.697,55.97,50.927,52.928,53.616,54.679,55.305,55.47,55.403,26.216,61.968,-0.466,99.9
1782.672,46.737,49.478,54.068,53.334,54.159,54.844,55.143,55.475,55.588,50.155,52.284,53.752,54.551,55.086,55.435,26.846,55.847,49.677,52.135,53.687,54.735,55.314,55.689,55.972,50.949,52.92,53.602,54.671,55.309,55.462,55.395,26.216,61.968,-0.469,99.898
1785.359,46.735,49.468,54.054,53.326,54.173,54.836,55.149,55.471,55.565,50.164,52.282,53.758,54.559,55.078,55.435,26.852,55.859,49.695,52.145,53.687,54.733,55.306,55.677,55.976,50.925,52.92,53.614,54.679,55.299,55.47,55.401,26.229,61.962,-0.47,99.899
1788.047,46.747,49.468,54.066,53.33,54.163,54.834,55.132,55.471,55.576,50.151,52.284,53.764,54.547,55.074,55.431,26.859,55.853,49.681,52.152,53.691,54.715,55.318,55.681,55.976,50.935,52.916,53.59,54.671,55.301,55.452,55.389,26.254,61.968,-0.469,99.899
1790.75,46.732,49.466,54.07,53.328,54.175,54.83,55.132,55.489,55.567,50.155,52.278,53.756,54.553,55.082,55.431,26.852,55.859,49.667,52.141,53.695,54.715,55.31,55.691,55.966,50.927,52.906,53.604,54.677,55.289,55.464,55.401,26.242,61.965,-0.476,99.896
1793.437,46.726,49.462,54.062,53.328,54.167,54.834,55.13,55.469,55.574,50.166,52.28,53.76,54.553,55.076,55.429,26.867,55.845,49.679,52.149,53.685,54.719,55.302,55.677,55.964,50.927,52.906,53.578,54.673,55.297,55.45,55.373,26.229,61.978,-0.462,99.899
1796.141,46.718,49.46,54.06,53.328,54.145,54.828,55.13,55.467,55.555,50.17,52.284,53.76,54.551,55.092,55.441,26.854,55.863,49.675,52.133,53.675,54.729,55.312,55.681,55.952,50.909,52.896,53.598,54.657,55.309,55.442,55.379,26.226,61.965,-0.454,99.898
1798.828,46.726,49.45,54.064,53.312,54.159,54.83,55.124,55.451,55.555,50.17,52.268,53.758,54.551,55.082,55.437,26.848,55.847,49.675,52.129,53.679,54.727,55.302,55.669,55.958,50.917,52.894,53.584,54.663,55.297,55.446,55.375,26.207,61.962,-0.463,99.898
1801.531,46.72,49.452,54.05,53.32,54.163,54.818,55.128,55.471,55.553,50.157,52.294,53.756,54.557,55.06,55.429,26.842,55.857,49.675,52.131,53.687,54.721,55.302,55.677,55.958,50.919,52.892,53.582,54.653,55.285,55.444,55.381,26.21,61.959,-0.467,99.898
1804.219,46.718,49.47,54.058,53.318,54.165,54.832,55.136,55.457,55.565,50.155,52.286,53.754,54.549,55.068,55.435,26.829,55.851,49.687,52.133,53.681,54.725,55.302,55.679,55.958,50.911,52.908,53.586,54.655,55.273,55.444,55.369,26.178,61.947,-0.465,99.897
1806.922,46.733,49.469,54.063,53.334,54.185,54.854,55.144,55.477,55.563,50.155,52.28,53.762,54.551,55.08,55.421,26.819,55.837,49.658,52.117,53.677,54.717,55.296,55.677,55.958,50.917,52.906,53.584,54.661,55.283,55.46,55.373,26.153,61.959,-0.46,99.899
1809.609,46.742,49.467,54.061,53.328,54.166,54.821,55.126,55.458,55.547,50.151,52.27,53.75,54.549,55.072,55.431,26.833,55.866,49.653,52.13,53.672,54.72,55.304,55.686,55.958,50.913,52.886,53.591,54.647,55.287,55.44,55.383,26.147,61.981,-0.459,99.898
1812.312,46.729,49.448,54.063,53.314,54.177,54.832,55.13,55.468,55.559,50.147,52.26,53.748,54.533,55.054,55.419,26.829,55.862,49.678,52.126,53.676,54.724,55.302,55.674,55.972,50.902,52.89,53.585,54.653,55.285,55.44,55.369,26.141,61.954,-0.461,99.898
1815,46.71,49.458,54.052,53.32,54.149,54.826,55.122,55.445,55.553,50.127,52.262,53.736,54.531,55.06,55.423,26.829,55.895,49.681,52.142,53.676,54.72,55.315,55.66,55.953,50.916,52.897,53.583,54.655,55.281,55.44,55.381,26.118,61.966,-0.448,99.898
1817.703,46.718,49.452,54.05,53.316,54.155,54.828,55.116,55.443,55.563,50.153,52.276,53.75,54.553,55.058,55.431,26.825,55.871,49.695,52.144,53.688,54.71,55.321,55.676,55.963,50.912,52.92,53.595,54.669,55.285,55.438,55.377,26.134,61.947,-0.465,99.897
1820.391,46.719,49.459,54.059,53.326,54.156,54.834,55.146,55.466,55.573,50.151,52.276,53.742,54.543,55.066,55.421,26.819,55.869,49.699,52.129,53.69,54.722,55.319,55.672,55.961,50.908,52.901,53.595,54.655,55.283,55.44,55.373,26.118,61.941,-0.454,99.9
1823.094,46.736,49.478,54.062,53.337,54.178,54.845,55.149,55.468,55.565,50.143,52.278,53.734,54.533,55.063,55.415,26.831,55.861,49.683,52.156,53.686,54.722,55.309,55.678,55.957,50.924,52.903,53.599,54.657,55.285,55.452,55.377,26.131,61.947,-0.456,99.899
1825.781,46.74,49.476,54.068,53.333,54.178,54.833,55.135,55.46,55.549,50.139,52.276,53.744,54.537,55.059,55.421,26.818,55.845,49.671,52.121,53.659,54.703,55.282,55.66,55.944,50.913,52.902,53.584,54.643,55.269,55.43,55.373,26.14,61.962,-0.454,99.898
1828.484,46.734,49.462,54.06,53.333,54.162,54.839,55.127,55.458,55.557,50.153,52.265,53.738,54.517,55.057,55.415,26.831,55.869,49.681,52.142,53.678,54.722,55.301,55.674,55.955,50.914,52.887,53.579,54.649,55.272,55.442,55.373,26.134,61.941,-0.457,99.899
1831.172,46.715,49.461,54.057,53.324,54.168,54.83,55.138,55.456,55.553,50.145,52.262,53.722,54.537,55.054,55.413,26.821,55.887,49.721,52.162,53.701,54.733,55.322,55.695,55.975,50.946,52.915,53.603,54.655,55.282,55.445,55.373,26.138,61.945,-0.455,99.899
1833.875,46.719,49.456,54.055,53.314,54.15,54.815,55.126,55.452,55.559,50.171,52.268,53.738,54.537,55.048,55.427,26.819,55.902,49.746,52.194,53.732,54.746,55.344,55.687,55.984,50.937,52.915,53.619,54.669,55.29,55.445,55.385,26.123,61.936,-0.462,99.899
1836.562,46.704,49.446,54.039,53.306,54.129,54.812,55.12,55.449,55.539,50.157,52.26,53.736,54.517,55.056,55.417,26.814,55.933,49.742,52.192,53.723,54.747,55.335,55.688,55.976,50.953,52.922,53.61,54.672,55.286,55.439,55.376,26.133,61.952,-0.462,99.898
1839.266,46.691,49.443,54.048,53.306,54.139,54.816,55.124,55.441,55.555,50.155,52.262,53.752,54.533,55.052,55.405,26.81,55.892,49.746,52.181,53.718,54.74,55.316,55.676,55.962,50.945,52.925,53.602,54.654,55.286,55.441,55.358,26.101,61.961,-0.459,99.898
1841.953,46.705,49.44,54.047,53.314,54.152,54.809,55.118,55.45,55.555,50.133,52.245,53.744,54.525,55.054,55.405,26.8,55.911,49.74,52.19,53.729,54.743,55.315,55.688,55.968,50.933,52.918,53.604,54.662,55.282,55.443,55.366,26.072,61.939,-0.463,99.898
1844.656,46.701,49.444,54.051,53.3,54.15,54.811,55.118,55.45,55.557,50.137,52.254,53.736,54.519,55.033,55.407,26.804,55.907,49.721,52.172,53.721,54.761,55.327,55.702,55.974,50.927,52.92,53.594,54.664,55.27,55.447,55.37,26.094,61.955,-0.471,99.898
1847.344,46.714,49.45,54.046,53.307,54.14,54.827,55.113,55.444,55.549,50.131,52.267,53.738,54.525,55.059,55.407,26.816,55.924,49.724,52.18,53.724,54.759,55.331,55.691,55.977,50.941,52.926,53.6,54.652,55.292,55.445,55.366,26.098,61.95,-0.464,99.898
1850.047,46.741,49.481,54.065,53.338,54.159,54.839,55.145,55.443,55.548,50.151,52.271,53.74,54.535,55.053,55.405,26.829,55.924,49.755,52.2,53.728,54.765,55.341,55.693,55.988,50.957,52.926,53.612,54.652,55.276,55.451,55.366,26.105,61.94,-0.453,99.899
1852.734,46.735,49.491,54.065,53.338,54.161,54.836,55.129,55.46,55.55,50.161,52.269,53.732,54.545,55.061,55.401,26.801,55.945,49.774,52.227,53.752,54.772,55.348,55.705,55.975,50.965,52.94,53.622,54.67,55.296,55.445,55.368,26.086,61.95,-0.446,99.897
1855.437,46.737,49.499,54.073,53.348,54.169,54.828,55.129,55.468,55.546,50.161,52.275,53.742,54.513,55.051,55.386,26.799,55.945,49.78,52.227,53.756,54.776,55.348,55.711,55.977,50.971,52.942,53.618,54.666,55.29,55.457,55.382,26.067,61.931,-0.445,99.899
1858.125,46.741,49.501,54.075,53.336,54.165,54.841,55.127,55.468,55.56,50.161,52.269,53.74,54.535,55.041,55.417,26.81,55.939,49.776,52.213,53.746,54.762,55.348,55.699,55.971,50.957,52.936,53.616,54.672,55.288,55.459,55.38,26.082,61.956,-0.434,99.899
1860.828,46.722,49.472,54.054,53.323,54.15,54.829,55.125,55.452,55.549,50.157,52.267,53.736,54.521,55.045,55.405,26.795,55.939,49.77,52.219,53.742,54.768,55.336,55.699,55.961,50.95,52.92,53.616,54.664,55.281,55.445,55.372,26.102,61.937,-0.445,99.899
1863.516,46.743,49.475,54.075,53.348,54.175,54.83,55.121,55.46,55.558,50.161,52.269,53.734,54.511,55.053,55.395,26.806,55.935,49.76,52.209,53.738,54.76,55.332,55.683,55.977,50.942,52.916,53.62,54.664,55.296,55.445,55.378,26.076,61.937,-0.431,99.898
1866.219,46.739,49.475,54.075,53.334,54.169,54.83,55.135,55.458,55.56,50.145,52.259,53.73,54.519,55.035,55.401,26.812,55.929,49.756,52.203,53.74,54.76,55.34,55.689,55.967,50.926,52.928,53.626,54.65,55.279,55.429,55.364,26.07,61.934,-0.434,99.898
1868.906,46.746,49.482,54.072,53.342,54.171,54.824,55.135,55.451,55.548,50.152,52.259,53.736,54.512,55.049,55.396,26.795,55.919,49.732,52.191,53.728,54.756,55.344,55.697,55.959,50.942,52.916,53.608,54.646,55.269,55.431,55.372,26.102,61.946,-0.429,99.898
1871.609,46.76,49.497,54.085,53.355,54.174,54.839,55.13,55.461,55.552,50.166,52.252,53.735,54.522,55.039,55.406,26.805,55.929,49.752,52.191,53.726,54.75,55.334,55.681,55.967,50.94,52.918,53.591,54.66,55.286,55.445,55.384,26.127,61.959,-0.453,99.898
1874.297,46.767,49.51,54.099,53.34,54.187,54.849,55.138,55.477,55.557,50.162,52.28,53.743,54.514,55.049,55.396,26.801,55.935,49.75,52.199,53.734,54.75,55.332,55.689,55.973,50.934,52.91,53.6,54.65,55.267,55.435,55.37,26.133,61.94,-0.451,99.898
1877,46.786,49.519,54.104,53.366,54.183,54.836,55.143,55.474,55.571,50.167,52.288,53.743,54.526,55.055,55.398,26.803,55.935,49.754,52.203,53.732,54.75,55.332,55.687,55.957,50.93,52.922,53.6,54.65,55.275,55.439,55.364,26.13,61.965,-0.442,99.898
1879.687,46.786,49.515,54.102,53.359,54.179,54.85,55.145,55.466,55.563,50.155,52.274,53.733,54.514,55.067,55.402,26.809,55.933,49.764,52.205,53.724,54.758,55.318,55.697,55.971,50.932,52.92,53.604,54.652,55.3,55.431,55.37,26.092,61.95,-0.455,99.898
1882.391,46.76,49.509,54.085,53.351,54.184,54.852,55.136,55.451,55.548,50.182,52.287,53.743,54.536,55.043,55.402,26.791,55.927,49.78,52.231,53.74,54.764,55.344,55.689,55.973,50.971,52.926,53.604,54.67,55.281,55.423,55.37,26.092,61.915,-0.457,99.899
1885.078,46.758,49.507,54.077,53.349,54.164,54.823,55.126,55.457,55.556,50.168,52.293,53.737,54.532,55.043,55.408,26.789,55.933,49.77,52.209,53.738,54.766,55.328,55.689,55.947,50.948,52.928,53.612,54.666,55.281,55.451,55.372,26.079,61.928,-0.458,99.899
1887.781,46.762,49.515,54.096,53.337,54.182,54.831,55.132,55.457,55.552,50.176,52.289,53.733,54.53,55.037,55.4,26.778,55.933,49.768,52.227,53.744,54.762,55.344,55.693,55.961,50.955,52.928,53.622,54.666,55.288,55.445,55.36,26.079,61.909,-0.45,99.899
1890.469,46.766,49.509,54.092,53.371,54.186,54.839,55.142,55.469,55.558,50.174,52.281,53.749,54.524,55.049,55.388,26.765,55.939,49.77,52.225,53.746,54.758,55.326,55.691,55.961,50.967,52.95,53.612,54.67,55.286,55.425,55.374,26.092,61.943,-0.433,99.898
1893.172,46.786,49.554,54.116,53.386,54.205,54.852,55.155,55.468,55.565,50.184,52.286,53.739,54.536,55.061,55.402,26.759,55.939,49.78,52.223,53.736,54.772,55.324,55.693,55.965,50.963,52.94,53.618,54.656,55.284,55.451,55.368,26.063,61.934,-0.437,99.9
1895.859,46.784,49.537,54.108,53.374,54.189,54.854,55.147,55.47,55.557,50.18,52.288,53.753,54.526,55.049,55.4,26.774,55.919,49.764,52.215,53.734,54.756,55.332,55.685,55.959,50.95,52.928,53.608,54.66,55.281,55.421,55.366,26.082,61.919,-0.46,99.9
1898.562,46.818,49.557,54.111,53.385,54.204,54.866,55.145,55.48,55.557,50.173,52.292,53.749,54.526,55.055,55.404,26.75,55.927,49.756,52.215,53.726,54.77,55.338,55.685,55.959,50.946,52.93,53.6,54.656,55.288,55.435,55.37,26.089,61.925,-0.438,99.898
1901.266,46.818,49.547,54.105,53.377,54.2,54.858,55.155,55.476,55.567,50.175,52.274,53.735,54.526,55.036,55.408,26.748,55.929,49.746,52.203,53.718,54.756,55.322,55.667,55.955,50.934,52.912,53.6,54.642,55.284,55.431,55.368,26.114,61.934,-0.445,99.898
1903.953,46.797,49.522,54.109,53.361,54.192,54.864,55.147,55.445,55.561,50.155,52.29,53.741,54.532,55.049,55.388,26.752,55.909,49.728,52.181,53.712,54.756,55.314,55.679,55.961,50.914,52.897,53.594,54.65,55.263,55.423,55.352,26.127,61.928,-0.446,99.9
1906.656,46.799,49.516,54.109,53.359,54.188,54.842,55.141,55.464,55.547,50.141,52.274,53.725,54.518,55.055,55.396,26.769,55.905,49.722,52.169,53.702,54.73,55.322,55.679,55.947,50.918,52.883,53.575,54.64,55.263,55.421,55.352,26.143,61.912,-0.448,99.899
1909.344,46.785,49.527,54.107,53.361,54.188,54.85,55.147,55.452,55.549,50.141,52.266,53.735,54.506,55.04,55.378,26.769,55.901,49.72,52.173,53.714,54.73,55.312,55.671,55.947,50.892,52.877,53.565,54.632,55.259,55.419,55.352,26.162,61.922,-0.473,99.897
1912.047,46.775,49.508,54.097,53.351,54.19,54.846,55.141,55.448,55.545,50.143,52.264,53.717,54.51,55.046,55.39,26.763,55.915,49.711,52.175,53.696,54.744,55.32,55.683,55.955,50.904,52.889,53.581,54.632,55.263,55.433,55.344,26.149,61.912,-0.451,99.9
