Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
3488.031,52.946,56.074,59.884,59.126,59.911,60.523,60.792,61.084,61.132,56.222,58.165,59.578,60.286,60.774,61.068,23.963,61.502,56.071,57.991,59.415,60.389,60.973,61.315,61.568,56.976,58.652,59.287,60.279,60.871,60.997,60.918,25.889,67.279,-0.325,99.656
3492.031,52.952,56.086,59.882,59.122,59.925,60.547,60.784,61.08,61.132,56.228,58.171,59.563,60.284,60.776,61.078,23.948,61.494,56.088,57.972,59.421,60.385,60.996,61.305,61.56,56.994,58.666,59.316,60.302,60.875,60.999,60.916,25.876,67.285,-0.334,99.656
3496.031,52.956,56.084,59.88,59.132,59.907,60.551,60.796,61.084,61.144,56.232,58.183,59.567,60.302,60.784,61.078,23.963,61.519,56.109,58.014,59.434,60.396,60.993,61.304,61.561,56.988,58.668,59.303,60.307,60.878,61.015,60.916,25.855,67.289,-0.336,99.657
3500.031,52.968,56.094,59.892,59.134,59.915,60.557,60.792,61.08,61.146,56.248,58.193,59.582,60.3,60.786,61.086,23.965,61.543,56.132,58.027,59.442,60.42,61.003,61.33,61.579,57.014,58.672,59.313,60.295,60.895,61.027,60.94,25.867,67.289,-0.333,99.655
3504.031,52.97,56.092,59.882,59.13,59.929,60.551,60.805,61.078,61.162,56.242,58.177,59.604,60.308,60.794,61.074,23.952,61.523,56.117,58.02,59.434,60.412,60.997,61.324,61.573,56.992,58.678,59.299,60.305,60.893,61.017,60.936,25.848,67.298,-0.325,99.655
3508.031,52.976,56.094,59.882,59.14,59.919,60.535,60.796,61.084,61.154,56.234,58.191,59.602,60.302,60.78,61.092,23.94,61.536,56.125,58.01,59.442,60.419,61.011,61.318,61.569,56.994,58.66,59.299,60.289,60.893,61.015,60.942,25.855,67.314,-0.342,99.655
3512.031,52.96,56.096,59.89,59.138,59.917,60.565,60.805,61.074,61.162,56.25,58.185,59.598,60.312,60.788,61.088,23.942,61.541,56.13,58.025,59.45,60.424,61.003,61.33,61.589,57.016,58.68,59.319,60.307,60.891,61.017,60.936,25.817,67.301,-0.335,99.656
3516.031,52.976,56.1,59.902,59.136,59.927,60.565,60.788,61.09,61.158,56.246,58.179,59.588,60.316,60.798,61.096,23.94,61.546,56.109,58.022,59.438,60.421,61.011,61.322,61.587,56.98,58.676,59.323,60.317,60.891,61.027,60.926,25.788,67.298,-0.338,99.655
3520.031,52.966,56.116,59.888,59.144,59.919,60.557,60.815,61.104,61.148,56.228,58.181,59.592,60.306,60.802,61.104,23.94,61.537,56.104,57.995,59.433,60.417,60.994,61.323,61.574,56.992,58.672,59.316,60.31,60.883,61.013,60.936,25.806,67.319,-0.346,99.656
3524.031,52.97,56.096,59.908,59.162,59.933,60.559,60.819,61.088,61.162,56.24,58.189,59.588,60.324,60.808,61.109,23.923,61.516,56.094,58.007,59.429,60.419,60.998,61.319,61.564,56.992,58.685,59.314,60.312,60.897,61.035,60.942,25.765,67.301,-0.344,99.656
3528.031,52.982,56.104,59.9,59.146,59.948,60.561,60.807,61.106,61.164,56.248,58.203,59.606,60.324,60.812,61.102,23.94,61.533,56.112,58.013,59.439,60.407,61.002,61.323,61.586,56.996,58.693,59.316,60.306,60.891,61.035,60.944,25.755,67.307,-0.346,99.656
3532.031,52.998,56.12,59.908,59.168,59.935,60.571,60.833,61.106,61.168,56.263,58.207,59.61,60.326,60.82,61.119,23.921,61.525,56.116,58.025,59.439,60.419,61.014,61.327,61.588,57.019,58.699,59.322,60.33,60.897,61.031,60.938,25.774,67.313,-0.339,99.655
3536.031,52.992,56.132,59.927,59.17,59.954,60.581,60.821,61.098,61.168,56.263,58.205,59.61,60.332,60.806,61.1,23.906,61.541,56.126,58.029,59.445,60.437,61.018,61.325,61.596,57.027,58.693,59.352,60.32,60.907,61.044,60.934,25.759,67.307,-0.346,99.655
3540.031,52.996,56.136,59.915,59.18,59.95,60.583,60.847,61.112,61.166,56.269,58.217,59.62,60.326,60.826,61.113,23.917,61.535,56.128,58.041,59.465,60.433,61.032,61.343,61.602,57.019,58.703,59.344,60.342,60.909,61.033,60.948,25.752,67.316,-0.346,99.655
3544.031,53.019,56.14,59.925,59.184,59.956,60.581,60.825,61.118,61.18,56.281,58.227,59.618,60.352,60.832,61.135,23.917,61.559,56.132,58.045,59.457,60.431,61.022,61.345,61.598,57.027,58.717,59.35,60.332,60.911,61.052,60.952,25.73,67.288,-0.34,99.654
3548.031,53.027,56.148,59.937,59.191,59.972,60.575,60.845,61.131,61.186,56.287,58.242,59.63,60.344,60.846,61.141,23.898,61.559,56.144,58.049,59.469,60.435,61.03,61.341,61.588,57.037,58.703,59.332,60.342,60.911,61.044,60.962,25.749,67.335,-0.344,99.653
3552.031,52.992,56.138,59.927,59.17,59.962,60.591,60.841,61.124,61.174,56.279,58.232,59.626,60.334,60.838,61.133,23.908,61.559,56.134,58.045,59.463,60.439,61.028,61.349,61.596,57.033,58.711,59.34,60.336,60.909,61.035,60.944,25.73,67.322,-0.344,99.654
3556.031,52.996,56.142,59.931,59.178,59.972,60.599,60.839,61.133,61.184,56.287,58.234,59.63,60.354,60.834,61.129,23.893,61.572,56.147,58.06,59.475,60.447,61.05,61.355,61.62,57.042,58.709,59.331,60.334,60.923,61.055,60.95,25.753,67.339,-0.351,99.655
3560.031,53.004,56.138,59.923,59.172,59.968,60.606,60.849,61.131,61.191,56.303,58.238,59.64,60.367,60.84,61.127,23.896,61.578,56.161,58.06,59.479,60.461,61.041,61.367,61.616,57.047,58.723,59.352,60.35,60.913,61.069,60.964,25.731,67.354,-0.349,99.655
3564.031,53.008,56.14,59.939,59.184,59.974,60.599,60.841,61.12,61.197,56.285,58.24,59.636,60.344,60.846,61.141,23.9,61.565,56.136,58.051,59.488,60.45,61.04,61.357,61.618,57.029,58.711,59.33,60.328,60.919,61.058,60.973,25.736,67.335,-0.327,99.656
3568.031,53.017,56.146,59.939,59.176,59.968,60.614,60.851,61.114,61.168,56.273,58.23,59.636,60.36,60.848,61.147,23.906,61.567,56.132,58.061,59.484,60.433,61.044,61.357,61.626,57.035,58.711,59.352,60.338,60.917,61.048,60.958,25.736,67.372,-0.337,99.655
3572.031,52.996,56.134,59.943,59.186,59.972,60.599,60.849,61.127,61.184,56.273,58.234,59.624,60.348,60.848,61.147,23.91,61.584,56.151,58.064,59.497,60.457,61.056,61.375,61.62,57.04,58.711,59.352,60.332,60.933,61.061,60.962,25.769,67.36,-0.319,99.653
3576.031,53,56.14,59.927,59.186,59.97,60.593,60.853,61.122,61.184,56.279,58.232,59.648,60.352,60.852,61.131,23.91,61.588,56.131,58.06,59.477,60.463,61.06,61.367,61.628,57.03,58.713,59.348,60.332,60.911,61.069,60.974,25.75,67.382,-0.334,99.655
3580.031,52.986,56.132,59.939,59.174,59.966,60.579,60.849,61.133,61.193,56.271,58.219,59.642,60.352,60.863,61.145,23.908,61.588,56.145,58.064,59.491,60.455,61.037,61.361,61.634,57.036,58.707,59.346,60.342,60.919,61.053,60.97,25.734,67.379,-0.341,99.656
3584.031,52.97,56.136,59.933,59.164,59.956,60.587,60.857,61.135,61.178,56.261,58.223,59.648,60.354,60.842,61.119,23.91,61.582,56.149,58.07,59.463,60.467,61.056,61.389,61.612,57.018,58.721,59.356,60.36,60.929,61.067,60.97,25.731,67.363,-0.326,99.656
3588.031,52.988,56.134,59.935,59.164,59.954,60.601,60.847,61.133,61.193,56.261,58.23,59.628,60.363,60.84,61.159,23.912,61.592,56.125,58.062,59.489,60.467,61.056,61.379,61.642,57.016,58.709,59.356,60.362,60.941,61.067,60.982,25.734,67.373,-0.304,99.654
3592.031,52.982,56.14,59.935,59.168,59.974,60.595,60.847,61.135,61.191,56.254,58.221,59.624,60.358,60.856,61.143,23.912,61.579,56.112,58.033,59.473,60.448,61.044,61.367,61.628,57.004,58.701,59.352,60.334,60.927,61.058,60.985,25.733,67.36,-0.328,99.654
3596.031,52.978,56.126,59.937,59.166,59.97,60.601,60.855,61.151,61.201,56.248,58.221,59.642,60.365,60.856,61.151,23.919,61.573,56.112,58.033,59.475,60.45,61.038,61.365,61.632,57.019,58.717,59.35,60.34,60.937,61.064,60.966,25.743,67.347,-0.354,99.654
3600.031,52.982,56.132,59.947,59.174,59.966,60.599,60.859,61.133,61.205,56.261,58.227,59.626,60.365,60.844,61.145,23.912,61.569,56.124,58.043,59.467,60.448,61.048,61.384,61.632,57.025,58.713,59.356,60.358,60.933,61.054,60.968,25.717,67.375,-0.345,99.655
3604.031,53,56.144,59.949,59.195,59.986,60.603,60.871,61.137,61.203,56.283,58.223,59.64,60.36,60.846,61.145,23.902,61.569,56.126,58.055,59.486,60.466,61.056,61.375,61.644,57.049,58.713,59.364,60.368,60.929,61.08,60.993,25.711,67.369,-0.343,99.653
3608.031,53.013,56.146,59.963,59.195,59.976,60.614,60.869,61.155,61.211,56.273,58.252,59.642,60.377,60.875,61.163,23.902,61.581,56.15,58.057,59.482,60.47,61.07,61.377,61.644,57.047,58.723,59.354,60.37,60.933,61.09,60.993,25.736,67.366,-0.365,99.655
3612.031,52.986,56.144,59.939,59.209,59.992,60.61,60.861,61.159,61.215,56.279,58.221,59.658,60.363,60.858,61.163,23.9,61.589,56.126,58.053,59.482,60.468,61.06,61.371,61.63,57.057,58.711,59.36,60.368,60.951,61.086,60.993,25.724,67.391,-0.355,99.655
3616.031,53.025,56.15,59.949,59.201,59.984,60.632,60.869,61.159,61.203,56.295,58.244,59.652,60.377,60.858,61.163,23.9,61.591,56.148,58.065,59.488,60.462,61.076,61.39,61.65,57.053,58.729,59.36,60.372,60.943,61.094,61.011,25.727,67.372,-0.345,99.654
3620.031,53.021,56.171,59.961,59.203,59.988,60.624,60.867,61.157,61.231,56.299,58.242,59.652,60.375,60.863,61.161,23.893,61.595,56.166,58.069,59.492,60.476,61.066,61.382,61.659,57.055,58.745,59.38,60.366,60.949,61.094,60.999,25.714,67.403,-0.332,99.653
3624.031,53.035,56.173,59.947,59.225,60.002,60.634,60.879,61.163,61.223,56.301,58.25,59.662,60.375,60.873,61.167,23.908,61.597,56.164,58.098,59.494,60.454,61.054,61.377,61.65,57.069,58.749,59.38,60.38,60.959,61.096,60.999,25.714,67.375,-0.349,99.653
3628.031,53.029,56.187,59.971,59.207,59.996,60.638,60.871,61.171,61.239,56.309,58.25,59.652,60.387,60.863,61.161,23.91,61.591,56.17,58.081,59.5,60.472,61.066,61.388,61.657,57.055,58.737,59.378,60.386,60.957,61.096,61.005,25.73,67.378,-0.359,99.655
3632.031,53.035,56.171,59.967,59.209,60.01,60.638,60.877,61.169,61.245,56.307,58.262,59.666,60.403,60.877,61.159,23.898,61.589,56.16,58.085,59.51,60.48,61.074,61.4,61.65,57.067,58.749,59.374,60.384,60.965,61.102,60.999,25.714,67.4,-0.363,99.654
3636.031,53.021,56.171,59.973,59.217,60.014,60.64,60.891,61.187,61.249,56.309,58.254,59.658,60.381,60.863,61.169,23.902,61.603,56.162,58.075,59.492,60.47,61.066,61.404,61.648,57.059,58.757,59.39,60.376,60.961,61.09,61.013,25.711,67.391,-0.348,99.653
3640.031,53.031,56.167,59.977,59.213,59.99,60.642,60.859,61.171,61.243,56.297,58.246,59.676,60.381,60.875,61.167,23.898,61.603,56.16,58.073,59.498,60.472,61.084,61.416,61.648,57.065,58.749,59.38,60.382,60.963,61.098,61.007,25.714,67.409,-0.338,99.653
3644.031,52.994,56.144,59.969,59.209,59.994,60.62,60.877,61.161,61.241,56.285,58.25,59.664,60.379,60.869,61.177,23.891,61.61,56.165,58.099,59.515,60.497,61.082,61.411,61.666,57.071,58.751,59.388,60.384,60.955,61.108,61.027,25.728,67.416,-0.337,99.655
3648.031,53.01,56.165,59.973,59.215,60.008,60.65,60.875,61.175,61.235,56.289,58.258,59.664,60.395,60.869,61.185,23.889,61.637,56.172,58.094,59.522,60.495,61.093,61.425,61.664,57.062,58.741,59.382,60.37,60.969,61.106,61.013,25.731,67.41,-0.315,99.655
3652.031,53.004,56.165,59.979,59.211,60,60.638,60.883,61.179,61.233,56.277,58.25,59.658,60.397,60.877,61.187,23.891,61.626,56.169,58.083,59.509,60.499,61.086,61.409,61.682,57.049,58.745,59.374,60.38,60.963,61.112,61.019,25.721,67.401,-0.338,99.654
3656.031,52.996,56.167,59.959,59.207,59.99,60.63,60.879,61.167,61.225,56.297,58.244,59.668,60.395,60.885,61.183,23.896,61.613,56.154,58.065,59.502,60.486,61.07,61.402,61.663,57.057,58.743,59.39,60.38,60.949,61.092,61.021,25.717,67.403,-0.341,99.653
3660.031,53.021,56.171,59.969,59.209,60.006,60.638,60.897,61.179,61.245,56.291,58.25,59.656,60.389,60.883,61.187,23.896,61.619,56.166,58.075,59.502,60.488,61.084,61.408,61.655,57.055,58.751,59.374,60.384,60.965,61.108,61.017,25.73,67.419,-0.325,99.654
3664.031,53.039,56.177,59.981,59.231,60.006,60.654,60.897,61.185,61.227,56.305,58.26,59.683,60.395,60.871,61.181,23.893,61.615,56.172,58.073,59.516,60.48,61.088,61.412,61.669,57.075,58.759,59.378,60.398,60.969,61.124,61.031,25.736,67.422,-0.321,99.654
3668.031,53.025,56.179,59.975,59.227,60.02,60.648,60.907,61.187,61.243,56.309,58.266,59.656,60.383,60.885,61.183,23.906,61.607,56.174,58.085,59.502,60.494,61.082,61.406,61.665,57.083,58.773,59.396,60.4,60.967,61.116,61.041,25.736,67.431,-0.353,99.654
3672.031,53.043,56.171,59.969,59.241,60.014,60.654,60.901,61.177,61.253,56.301,58.26,59.66,60.403,60.877,61.181,23.887,61.627,56.182,58.102,59.51,60.484,61.095,61.41,61.667,57.079,58.759,59.394,60.4,60.978,61.114,61.043,25.736,67.434,-0.355,99.653
3676.031,53.027,56.175,59.987,59.243,60.018,60.648,60.899,61.191,61.251,56.313,58.266,59.668,60.403,60.893,61.195,23.904,61.629,56.164,58.089,59.514,60.492,61.105,61.414,61.679,57.069,58.765,59.38,60.396,60.978,61.12,61.029,25.755,67.428,-0.349,99.654
3680.031,53.021,56.171,59.979,59.221,60.016,60.656,60.901,61.191,61.253,56.303,58.262,59.674,60.397,60.883,61.195,23.885,61.613,56.168,58.087,59.528,60.492,61.103,61.428,61.697,57.085,58.767,59.398,60.39,60.986,61.12,61.035,25.724,67.431,-0.327,99.654
3684.031,53.023,56.167,59.977,59.237,60.016,60.648,60.905,61.189,61.253,56.303,58.266,59.674,60.403,60.885,61.185,23.887,61.613,56.168,58.077,59.518,60.494,61.095,61.42,61.671,57.077,58.759,59.404,60.398,60.978,61.124,61.043,25.73,67.422,-0.323,99.654
3688.031,53.021,56.175,59.997,59.223,60.03,60.654,60.903,61.185,61.259,56.313,58.274,59.674,60.397,60.885,61.191,23.889,61.607,56.174,58.083,59.514,60.506,61.084,61.418,61.675,57.071,58.751,59.412,60.402,60.98,61.128,61.027,25.73,67.44,-0.322,99.655
3692.031,53.035,56.177,59.987,59.229,60.034,60.66,60.909,61.195,61.269,56.317,58.276,59.687,60.407,60.883,61.203,23.9,61.638,56.172,58.087,59.524,60.512,61.107,61.414,61.673,57.085,58.761,59.396,60.413,60.982,61.126,61.049,25.755,67.431,-0.336,99.653
3696.031,53.029,56.181,59.991,59.233,60.026,60.66,60.913,61.199,61.259,56.305,58.262,59.67,60.409,60.889,61.179,23.887,61.615,56.176,58.102,59.52,60.496,61.088,61.434,61.689,57.099,58.777,59.4,60.402,60.996,61.126,61.031,25.717,67.44,-0.333,99.655
3700.031,53.023,56.183,59.991,59.241,60.03,60.662,60.909,61.199,61.251,56.319,58.256,59.693,60.405,60.903,61.203,23.912,61.633,56.178,58.098,59.52,60.494,61.105,61.42,61.693,57.077,58.781,59.412,60.409,60.988,61.118,61.061,25.733,67.45,-0.339,99.653
3704.031,53.041,56.179,59.989,59.235,60.032,60.666,60.928,61.203,61.267,56.311,58.278,59.689,60.409,60.893,61.191,23.889,61.627,56.18,58.094,59.53,60.508,61.105,61.42,61.689,57.075,58.771,59.398,60.407,60.982,61.13,61.043,25.73,67.44,-0.344,99.653
3708.031,53.045,56.191,60.003,59.251,60.028,60.668,60.926,61.211,61.277,56.333,58.28,59.689,60.421,60.903,61.203,23.883,61.644,56.172,58.098,59.53,60.514,61.119,61.444,61.689,57.095,58.771,59.41,60.402,60.994,61.14,61.035,25.736,67.437,-0.323,99.653
3712.031,53.049,56.197,59.995,59.257,60.05,60.688,60.92,61.211,61.271,56.333,58.286,59.699,60.411,60.905,61.205,23.889,61.656,56.199,58.104,59.534,60.512,61.121,61.438,61.689,57.093,58.779,59.422,60.425,60.992,61.157,61.047,25.733,67.434,-0.311,99.653
3716.031,53.039,56.205,60.001,59.249,60.05,60.67,60.924,61.211,61.273,56.331,58.306,59.695,60.431,60.899,61.224,23.87,61.64,56.199,58.1,59.534,60.522,61.121,61.446,61.689,57.087,58.783,59.437,60.419,61.012,61.146,61.067,25.746,67.45,-0.333,99.654
3720.031,53.061,56.191,60.011,59.263,60.042,60.69,60.93,61.211,61.279,56.331,58.276,59.695,60.423,60.913,61.215,23.889,61.648,56.19,58.106,59.538,60.514,61.113,61.434,61.683,57.101,58.798,59.425,60.431,61.004,61.14,61.069,25.749,67.446,-0.279,99.654
3724.031,53.061,56.219,60.013,59.269,60.034,60.676,60.938,61.227,61.291,56.331,58.306,59.703,60.425,60.919,61.213,23.883,61.652,56.207,58.104,59.546,60.534,61.117,61.444,61.697,57.111,58.792,59.443,60.431,60.996,61.146,61.061,25.746,67.456,-0.281,99.654
3728.031,53.063,56.219,60.021,59.277,60.059,60.682,60.938,61.229,61.283,56.349,58.312,59.715,60.425,60.913,61.209,23.891,61.646,56.215,58.114,59.54,60.526,61.107,61.448,61.697,57.123,58.804,59.433,60.425,61.004,61.148,61.059,25.736,67.456,-0.345,99.654
3732.031,53.081,56.239,60.028,59.267,60.071,60.692,60.934,61.221,61.285,56.372,58.306,59.733,60.437,60.931,61.236,23.868,61.654,56.221,58.136,59.552,60.53,61.135,61.462,61.709,57.115,58.818,59.431,60.433,61.01,61.154,61.065,25.736,67.462,-0.352,99.653
3736.031,53.079,56.229,60.034,59.283,60.059,60.688,60.944,61.227,61.281,56.363,58.332,59.733,60.447,60.933,61.238,23.875,61.662,56.241,58.132,59.56,60.536,61.139,61.476,61.727,57.134,58.8,59.447,60.431,61.02,61.165,61.073,25.733,67.468,-0.352,99.653
3740.031,53.071,56.223,60.03,59.279,60.063,60.696,60.938,61.233,61.306,56.365,58.316,59.731,60.447,60.943,61.232,23.866,61.682,56.213,58.144,59.566,60.54,61.135,61.458,61.727,57.111,58.796,59.433,60.441,61.01,61.159,61.075,25.755,67.471,-0.365,99.653
3744.031,53.081,56.217,60.021,59.271,60.05,60.684,60.946,61.221,61.293,56.355,58.302,59.727,60.443,60.935,61.236,23.881,61.664,56.211,58.134,59.57,60.544,61.131,61.46,61.707,57.109,58.816,59.451,60.433,61.02,61.144,61.077,25.746,67.487,-0.356,99.653
3748.031,53.075,56.219,60.019,59.273,60.053,60.684,60.94,61.237,61.293,56.357,58.312,59.717,60.449,60.933,61.217,23.875,61.666,56.199,58.128,59.562,60.54,61.133,61.452,61.713,57.111,58.8,59.439,60.439,61.026,61.157,61.067,25.765,67.487,-0.334,99.653
3752.031,53.067,56.211,60.034,59.271,60.053,60.684,60.95,61.24,61.293,56.349,58.318,59.727,60.463,60.935,61.226,23.864,61.664,56.197,58.118,59.56,60.536,61.139,61.47,61.717,57.105,58.792,59.439,60.439,61.01,61.163,61.065,25.749,67.477,-0.339,99.653
3756.031,53.069,56.227,60.021,59.279,60.044,60.678,60.944,61.244,61.308,56.37,58.314,59.729,60.429,60.929,61.246,23.87,61.678,56.203,58.144,59.56,60.544,61.135,61.46,61.727,57.111,58.81,59.447,60.443,61.028,61.179,61.069,25.755,67.474,-0.333,99.654
3760.031,53.067,56.211,60.036,59.279,60.063,60.704,60.958,61.248,61.283,56.349,58.32,59.741,60.443,60.935,61.24,23.866,61.666,56.223,58.136,59.562,60.536,61.147,61.464,61.729,57.119,58.818,59.435,60.451,61.038,61.173,61.077,25.749,67.477,-0.356,99.654
3764.031,53.059,56.211,60.036,59.273,60.079,60.702,60.944,61.231,61.306,56.349,58.296,59.733,60.443,60.943,61.232,23.868,61.678,56.207,58.124,59.568,60.544,61.147,61.474,61.725,57.105,58.796,59.441,60.443,61.02,61.163,61.067,25.755,67.474,-0.351,99.654
3768.031,53.067,56.223,60.032,59.281,60.073,60.702,60.95,61.242,61.312,56.345,58.32,59.731,60.451,60.951,61.254,23.86,61.692,56.219,58.142,59.56,60.55,61.141,61.466,61.721,57.134,58.834,59.447,60.443,61.022,61.159,61.077,25.762,67.477,-0.367,99.653
3772.031,53.085,56.215,60.044,59.283,60.055,60.706,60.956,61.248,61.308,56.365,58.328,59.733,60.447,60.955,61.262,23.87,61.686,56.223,58.138,59.578,60.538,61.151,61.468,61.733,57.144,58.816,59.451,60.455,61.036,61.179,61.079,25.765,67.484,-0.348,99.654
3776.031,53.091,56.235,60.056,59.279,60.087,60.708,60.96,61.252,61.316,56.367,58.32,59.727,60.463,60.945,61.252,23.86,61.698,56.239,58.146,59.576,60.552,61.147,61.474,61.733,57.148,58.814,59.461,60.445,61.014,61.191,61.09,25.755,67.49,-0.361,99.653
3780.031,53.095,56.257,60.046,59.312,60.085,60.721,60.964,61.256,61.314,56.382,58.322,59.737,60.457,60.949,61.266,23.872,61.706,56.241,58.152,59.593,60.55,61.151,61.468,61.745,57.158,58.836,59.467,60.465,61.046,61.199,61.085,25.746,67.49,-0.342,99.652
3784.031,53.126,56.257,60.056,59.299,60.089,60.737,60.974,61.254,61.308,56.374,58.345,59.749,60.457,60.945,61.262,23.872,61.704,56.255,58.166,59.609,60.567,61.169,61.478,61.733,57.168,58.862,59.483,60.481,61.062,61.199,61.096,25.755,67.496,-0.343,99.653
3788.031,53.126,56.278,60.058,59.31,60.119,60.741,60.98,61.274,61.326,56.394,58.361,59.757,60.465,60.967,61.264,23.851,61.706,56.255,58.164,59.611,60.585,61.169,61.48,61.733,57.178,58.864,59.503,60.485,61.072,61.189,61.104,25.755,67.512,-0.347,99.654
3792.031,53.128,56.269,60.078,59.314,60.093,60.729,60.984,61.266,61.314,56.412,58.353,59.769,60.482,60.978,61.266,23.862,61.698,56.273,58.2,59.617,60.583,61.163,61.486,61.743,57.172,58.852,59.499,60.497,61.058,61.183,61.114,25.762,67.512,-0.341,99.653
3796.031,53.128,56.282,60.064,59.314,60.109,60.725,61.004,61.272,61.33,56.406,58.369,59.759,60.488,60.978,61.276,23.86,61.71,56.277,58.18,59.605,60.577,61.175,61.495,61.749,57.166,58.852,59.481,60.493,61.07,61.199,61.124,25.781,67.496,-0.355,99.653
3800.031,53.14,56.286,60.09,59.324,60.111,60.749,60.986,61.282,61.35,56.412,58.373,59.779,60.486,60.978,61.28,23.858,61.712,56.273,58.188,59.613,60.583,61.185,61.493,61.763,57.184,58.856,59.493,60.483,61.064,61.201,61.116,25.781,67.499,-0.355,99.653
3804.031,53.128,56.271,60.088,59.32,60.111,60.745,60.992,61.276,61.34,56.416,58.375,59.769,60.486,60.98,61.272,23.851,61.722,56.279,58.196,59.633,60.589,61.183,61.497,61.755,57.166,58.85,59.505,60.495,61.07,61.203,61.134,25.774,67.512,-0.34,99.652
3808.031,53.117,56.274,60.078,59.338,60.105,60.751,60.992,61.276,61.33,56.406,58.367,59.755,60.494,60.988,61.292,23.86,61.714,56.271,58.178,59.615,60.591,61.175,61.507,61.755,57.17,58.856,59.509,60.499,61.074,61.213,61.128,25.781,67.518,-0.344,99.653
3812.031,53.099,56.269,60.08,59.312,60.107,60.739,60.998,61.276,61.332,56.4,58.361,59.763,60.48,60.978,61.284,23.86,61.72,56.269,58.192,59.603,60.591,61.179,61.509,61.751,57.164,58.858,59.499,60.481,61.074,61.203,61.118,25.774,67.499,-0.343,99.652
3816.031,53.087,56.253,60.078,59.318,60.101,60.747,60.99,61.262,61.358,56.376,58.361,59.759,60.482,60.984,61.282,23.868,61.714,56.255,58.172,59.603,60.583,61.183,61.511,61.751,57.158,58.852,59.483,60.483,61.068,61.207,61.13,25.752,67.518,-0.338,99.653
3820.031,53.091,56.247,60.076,59.31,60.109,60.729,60.99,61.274,61.348,56.376,58.34,59.761,60.492,60.986,61.288,23.866,61.73,56.247,58.174,59.597,60.581,61.179,61.521,61.763,57.144,58.84,59.501,60.501,61.06,61.213,61.128,25.762,67.518,-0.344,99.652
3824.031,53.095,56.251,60.088,59.322,60.117,60.733,61.004,61.284,61.352,56.363,58.347,59.757,60.473,60.984,61.284,23.86,61.722,56.233,58.166,59.609,60.579,61.185,61.507,61.751,57.148,58.854,59.481,60.499,61.068,61.211,61.116,25.743,67.53,-0.349,99.653
3828.031,53.095,56.253,60.068,59.326,60.113,60.759,61.008,61.282,61.356,56.39,58.345,59.765,60.482,61,61.282,23.856,61.726,56.239,58.16,59.599,60.587,61.181,61.493,61.766,57.15,58.854,59.493,60.473,61.074,61.217,61.132,25.739,67.524,-0.357,99.652
3832.031,53.101,56.249,60.064,59.324,60.113,60.757,61.008,61.286,61.348,56.388,58.353,59.763,60.482,60.965,61.284,23.841,61.706,56.259,58.17,59.599,60.575,61.179,61.503,61.755,57.156,58.852,59.497,60.499,61.066,61.219,61.126,25.752,67.53,-0.352,99.651
3836.031,53.105,56.267,60.084,59.32,60.109,60.747,61,61.288,61.354,56.39,58.347,59.763,60.476,60.994,61.284,23.847,61.718,56.261,58.178,59.605,60.585,61.169,61.509,61.774,57.168,58.87,59.505,60.499,61.091,61.221,61.122,25.771,67.524,-0.334,99.652
3840.031,53.109,56.259,60.078,59.324,60.113,60.757,61.018,61.296,61.354,56.386,58.357,59.773,60.488,60.98,61.302,23.845,61.716,56.279,58.188,59.633,60.583,61.183,61.509,61.757,57.172,58.858,59.517,60.507,61.087,61.229,61.15,25.755,67.564,-0.363,99.652
3844.031,53.113,56.271,60.084,59.324,60.127,60.749,61,61.288,61.348,56.4,58.357,59.757,60.496,60.986,61.278,23.849,61.734,56.263,58.178,59.611,60.593,61.197,61.521,61.778,57.174,58.864,59.507,60.515,61.089,61.221,61.146,25.746,67.543,-0.344,99.653
3848.031,53.109,56.288,60.082,59.334,60.131,60.759,61.008,61.29,61.374,56.408,58.349,59.771,60.494,60.99,61.29,23.845,61.736,56.285,58.192,59.625,60.615,61.195,61.517,61.796,57.178,58.87,59.519,60.513,61.087,61.239,61.146,25.743,67.533,-0.364,99.653
3852.031,53.128,56.271,60.092,59.338,60.115,60.765,61.008,61.288,61.368,56.392,58.367,59.787,60.504,60.992,61.294,23.839,61.732,56.267,58.194,59.621,60.609,61.195,61.533,61.766,57.184,58.866,59.509,60.497,61.095,61.225,61.14,25.73,67.536,-0.362,99.651
3856.031,53.142,56.294,60.11,59.344,60.153,60.765,61.014,61.304,61.374,56.414,58.373,59.771,60.49,60.992,61.302,23.839,61.718,56.293,58.196,59.643,60.609,61.206,61.529,61.782,57.198,58.878,59.542,60.522,61.105,61.231,61.162,25.736,67.549,-0.352,99.652
