Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
0,39.984,40.057,40.148,40.093,40.091,40.071,39.992,39.95,39.885,39.962,39.987,40.069,40.009,39.965,39.888,21.522,40.063,40.289,40.221,40.295,40.341,40.372,40.277,40.276,40.277,40.225,40.093,40.18,40.163,40.017,39.782,21.761,41.905,0.066,99.78
5.203,40.073,40.141,40.234,40.171,40.171,40.164,40.07,40.024,39.96,40.014,40.055,40.138,40.086,40.044,39.969,21.511,40.131,40.361,40.298,40.376,40.424,40.441,40.346,40.349,40.352,40.306,40.154,40.257,40.22,40.103,39.847,21.758,41.965,0.057,99.781
7.844,40.124,40.181,40.299,40.226,40.228,40.235,40.141,40.108,40.016,40.087,40.12,40.211,40.144,40.115,40.026,21.514,40.204,40.42,40.37,40.433,40.482,40.511,40.412,40.403,40.415,40.366,40.231,40.319,40.296,40.144,39.919,21.767,42.044,0.047,99.779
10.562,40.176,40.235,40.353,40.286,40.288,40.278,40.193,40.157,40.071,40.146,40.189,40.29,40.224,40.167,40.097,21.52,40.271,40.502,40.447,40.503,40.56,40.568,40.489,40.469,40.481,40.439,40.303,40.39,40.373,40.225,39.988,21.771,42.129,0.06,99.777
0,46.208,46.264,46.356,46.305,46.319,46.334,46.222,46.187,46.102,46.184,46.226,46.317,46.264,46.206,46.116,21.566,46.311,46.556,46.495,46.547,46.584,46.596,46.49,46.47,46.496,46.448,46.304,46.404,46.367,46.223,46.007,21.71,47.705,0.149,100.372
2.672,46.259,46.33,46.425,46.367,46.368,46.381,46.304,46.267,46.145,46.249,46.286,46.373,46.309,46.26,46.184,21.561,46.366,46.612,46.553,46.602,46.639,46.657,46.557,46.53,46.572,46.51,46.372,46.461,46.429,46.297,46.052,21.736,47.789,0.146,100.37
5.297,46.333,46.391,46.487,46.428,46.427,46.453,46.349,46.312,46.229,46.327,46.354,46.441,46.385,46.323,46.251,21.566,46.419,46.671,46.615,46.668,46.719,46.75,46.629,46.604,46.621,46.557,46.435,46.505,46.496,46.342,46.112,21.736,47.874,0.155,100.368
7.953,46.393,46.455,46.553,46.506,46.508,46.516,46.417,46.378,46.278,46.387,46.405,46.512,46.441,46.391,46.319,21.57,46.485,46.733,46.705,46.742,46.787,46.801,46.699,46.671,46.695,46.649,46.497,46.578,46.562,46.418,46.179,21.698,47.93,0.161,100.369
10.594,46.461,46.535,46.616,46.568,46.561,46.572,46.471,46.439,46.348,46.442,46.471,46.566,46.51,46.459,46.35,21.559,46.551,46.793,46.738,46.785,46.845,46.856,46.763,46.737,46.753,46.697,46.561,46.648,46.63,46.463,46.243,21.714,48.024,0.159,100.368
13.234,46.502,46.584,46.678,46.615,46.618,46.621,46.534,46.509,46.41,46.514,46.547,46.636,46.566,46.525,46.432,21.549,46.602,46.86,46.812,46.859,46.904,46.926,46.826,46.799,46.822,46.76,46.63,46.708,46.691,46.522,46.298,21.71,48.105,0.153,100.366
15.875,46.567,46.66,46.742,46.689,46.707,46.689,46.6,46.554,46.476,46.576,46.596,46.693,46.634,46.58,46.496,21.566,46.676,46.91,46.855,46.929,46.974,46.982,46.878,46.85,46.892,46.836,46.706,46.765,46.73,46.588,46.356,21.71,48.167,0.163,100.366
18.516,46.654,46.722,46.805,46.757,46.758,46.765,46.659,46.624,46.554,46.621,46.645,46.759,46.695,46.633,46.545,21.557,46.744,46.977,46.921,46.988,47.035,47.058,46.941,46.907,46.952,46.906,46.754,46.835,46.806,46.66,46.432,21.723,48.248,0.175,100.366
21.156,46.695,46.79,46.877,46.823,46.826,46.83,46.703,46.692,46.601,46.693,46.725,46.802,46.751,46.689,46.613,21.553,46.801,47.053,46.994,47.046,47.099,47.107,46.995,46.985,47.001,46.964,46.815,46.909,46.862,46.728,46.479,21.707,48.332,0.164,100.364
23.797,46.771,46.823,46.937,46.868,46.883,46.884,46.774,46.77,46.656,46.765,46.781,46.874,46.81,46.752,46.679,21.555,46.853,47.107,47.056,47.115,47.165,47.167,47.073,47.037,47.065,47.019,46.877,46.965,46.93,46.791,46.545,21.694,48.401,0.183,100.363
26.437,46.826,46.901,46.982,46.948,46.953,46.97,46.859,46.825,46.73,46.812,46.851,46.944,46.884,46.826,46.73,21.561,46.927,47.179,47.114,47.173,47.22,47.232,47.138,47.103,47.13,47.074,46.934,47.024,46.993,46.859,46.623,21.726,48.454,0.191,100.363
29.078,46.894,46.975,47.052,47.005,46.992,47.005,46.916,46.881,46.777,46.888,46.908,46.997,46.935,46.884,46.787,21.576,46.982,47.236,47.194,47.247,47.282,47.302,47.194,47.193,47.186,47.155,47.004,47.092,47.059,46.915,46.687,21.707,48.556,0.202,100.363
31.734,46.943,47.026,47.111,47.071,47.08,47.081,46.976,46.946,46.845,46.956,46.96,47.057,46.999,46.927,46.857,21.574,47.038,47.296,47.249,47.292,47.35,47.372,47.253,47.234,47.254,47.214,47.076,47.151,47.125,46.987,46.748,21.698,48.622,0.185,100.362
34.375,47.031,47.1,47.189,47.133,47.144,47.151,47.046,47.01,46.911,47.001,47.029,47.122,47.073,47.023,46.948,21.568,47.112,47.361,47.302,47.358,47.399,47.417,47.323,47.312,47.311,47.282,47.121,47.217,47.186,47.036,46.808,21.688,48.722,0.189,100.36
37.016,47.083,47.155,47.245,47.196,47.197,47.208,47.074,47.055,46.983,47.065,47.097,47.186,47.129,47.065,46.987,21.57,47.169,47.425,47.383,47.428,47.483,47.495,47.403,47.372,47.391,47.317,47.181,47.266,47.26,47.093,46.867,21.71,48.784,0.206,100.358
39.656,47.134,47.205,47.304,47.264,47.269,47.268,47.16,47.123,47.028,47.116,47.142,47.239,47.176,47.128,47.046,21.557,47.229,47.495,47.438,47.483,47.526,47.542,47.432,47.439,47.451,47.391,47.257,47.342,47.314,47.157,46.929,21.701,48.84,0.21,100.357
42.297,47.212,47.26,47.374,47.313,47.335,47.315,47.236,47.201,47.087,47.192,47.218,47.311,47.241,47.186,47.114,21.561,47.282,47.563,47.495,47.563,47.59,47.612,47.504,47.497,47.506,47.461,47.331,47.398,47.379,47.217,46.98,21.694,48.918,0.208,100.357
44.953,47.294,47.352,47.419,47.385,47.386,47.395,47.312,47.254,47.165,47.251,47.282,47.365,47.317,47.256,47.173,21.559,47.356,47.637,47.559,47.625,47.656,47.672,47.568,47.558,47.558,47.512,47.382,47.455,47.445,47.297,47.044,21.698,48.999,0.22,100.355
47.594,47.341,47.414,47.489,47.449,47.46,47.442,47.368,47.322,47.217,47.313,47.333,47.432,47.383,47.321,47.223,21.566,47.428,47.704,47.621,47.676,47.728,47.75,47.631,47.626,47.625,47.576,47.431,47.525,47.505,47.348,47.103,21.694,49.08,0.221,100.356
50.234,47.399,47.474,47.559,47.531,47.51,47.531,47.421,47.386,47.293,47.389,47.407,47.51,47.437,47.368,47.303,21.557,47.496,47.733,47.686,47.74,47.793,47.811,47.685,47.68,47.71,47.652,47.497,47.595,47.556,47.397,47.194,21.704,49.158,0.22,100.354
52.875,47.475,47.545,47.623,47.584,47.584,47.596,47.493,47.454,47.338,47.463,47.489,47.568,47.506,47.449,47.368,21.555,47.549,47.805,47.746,47.809,47.845,47.863,47.765,47.741,47.771,47.717,47.569,47.654,47.632,47.486,47.247,21.685,49.205,0.227,100.353
55.516,47.528,47.599,47.692,47.636,47.643,47.652,47.549,47.509,47.395,47.504,47.532,47.632,47.562,47.522,47.432,21.576,47.606,47.881,47.814,47.883,47.927,47.945,47.839,47.821,47.831,47.781,47.63,47.708,47.681,47.541,47.3,21.688,49.289,0.234,100.353
58.172,47.602,47.665,47.766,47.714,47.713,47.705,47.608,47.575,47.467,47.584,47.613,47.687,47.628,47.57,47.475,21.583,47.668,47.949,47.904,47.947,47.984,47.988,47.888,47.862,47.896,47.834,47.715,47.78,47.751,47.613,47.356,21.698,49.357,0.247,100.352
60.812,47.662,47.726,47.824,47.767,47.781,47.767,47.664,47.634,47.515,47.633,47.658,47.751,47.691,47.629,47.543,21.566,47.726,48.014,47.953,48.015,48.062,48.058,47.95,47.928,47.958,47.912,47.756,47.845,47.806,47.67,47.428,21.681,49.432,0.231,100.351
63.469,47.732,47.804,47.89,47.843,47.838,47.851,47.721,47.712,47.593,47.699,47.711,47.827,47.753,47.703,47.613,21.57,47.789,48.076,48.025,48.066,48.12,48.128,48.024,47.994,48.018,47.968,47.84,47.897,47.858,47.726,47.475,21.675,49.51,0.236,100.349
66.109,47.801,47.849,47.951,47.909,47.898,47.898,47.791,47.76,47.66,47.771,47.781,47.884,47.825,47.752,47.672,21.57,47.851,48.138,48.083,48.126,48.169,48.193,48.093,48.061,48.092,48.038,47.875,47.96,47.93,47.777,47.547,21.669,49.569,0.256,100.349
68.75,47.869,47.915,48.013,47.964,47.963,47.958,47.861,47.807,47.708,47.822,47.853,47.944,47.882,47.839,47.742,21.574,47.927,48.187,48.132,48.191,48.237,48.259,48.159,48.14,48.165,48.107,47.953,48.028,47.995,47.845,47.606,21.688,49.628,0.239,100.347
71.406,47.916,47.987,48.062,48.005,48.007,48.013,47.904,47.885,47.792,47.898,47.912,48.014,47.94,47.886,47.802,21.572,47.978,48.255,48.212,48.265,48.3,48.327,48.217,48.191,48.217,48.165,48.01,48.102,48.063,47.917,47.658,21.685,49.722,0.254,100.347
74.047,47.99,48.036,48.148,48.083,48.08,48.081,47.992,47.94,47.847,47.964,47.966,48.055,47.995,47.943,47.861,21.568,48.062,48.318,48.28,48.343,48.372,48.388,48.286,48.25,48.297,48.237,48.08,48.168,48.119,47.952,47.732,21.672,49.781,0.251,100.346
76.687,48.05,48.106,48.2,48.151,48.161,48.157,48.052,48.018,47.913,48.024,48.04,48.131,48.087,48.024,47.948,21.559,48.13,48.409,48.346,48.395,48.434,48.464,48.342,48.308,48.352,48.305,48.154,48.225,48.176,48.036,47.789,21.694,49.871,0.283,100.346
79.344,48.101,48.172,48.276,48.192,48.22,48.221,48.109,48.078,47.975,48.077,48.114,48.192,48.135,48.077,48.003,21.578,48.179,48.437,48.389,48.436,48.502,48.512,48.403,48.376,48.414,48.352,48.203,48.279,48.246,48.087,47.859,21.691,49.927,0.253,100.345
82,48.179,48.256,48.323,48.285,48.269,48.284,48.173,48.133,48.038,48.136,48.171,48.264,48.213,48.153,48.058,21.568,48.243,48.513,48.452,48.522,48.561,48.581,48.465,48.439,48.461,48.432,48.277,48.346,48.328,48.149,47.912,21.681,50.011,0.263,100.344
84.641,48.255,48.305,48.397,48.338,48.335,48.327,48.249,48.205,48.096,48.215,48.227,48.324,48.264,48.215,48.112,21.57,48.305,48.583,48.532,48.6,48.635,48.649,48.535,48.513,48.543,48.485,48.343,48.427,48.371,48.229,47.978,21.691,50.083,0.252,100.342
87.297,48.288,48.365,48.464,48.414,48.403,48.414,48.302,48.271,48.17,48.28,48.288,48.385,48.326,48.274,48.188,21.583,48.372,48.647,48.598,48.655,48.699,48.725,48.599,48.583,48.601,48.553,48.413,48.498,48.461,48.303,48.056,21.659,50.158,0.263,100.343
89.937,48.387,48.453,48.524,48.482,48.464,48.471,48.37,48.33,48.235,48.327,48.383,48.461,48.418,48.352,48.258,21.576,48.44,48.715,48.668,48.713,48.771,48.778,48.654,48.63,48.675,48.619,48.466,48.55,48.507,48.352,48.122,21.678,50.205,0.26,100.341
92.594,48.444,48.515,48.575,48.537,48.526,48.539,48.44,48.38,48.297,48.405,48.43,48.525,48.457,48.418,48.321,21.593,48.504,48.784,48.726,48.777,48.82,48.823,48.728,48.7,48.73,48.674,48.528,48.622,48.568,48.42,48.165,21.669,50.286,0.271,100.341
95.234,48.512,48.556,48.662,48.599,48.602,48.596,48.499,48.462,48.35,48.471,48.485,48.589,48.539,48.471,48.379,21.589,48.551,48.829,48.785,48.844,48.884,48.894,48.794,48.774,48.8,48.752,48.594,48.677,48.65,48.488,48.251,21.675,50.357,0.262,100.34
97.891,48.559,48.615,48.711,48.662,48.653,48.658,48.551,48.519,48.408,48.539,48.553,48.646,48.584,48.531,48.455,21.561,48.629,48.904,48.85,48.91,48.949,48.961,48.863,48.811,48.861,48.81,48.657,48.737,48.7,48.547,48.303,21.659,50.438,0.267,100.338
100.531,48.623,48.687,48.775,48.718,48.705,48.72,48.608,48.579,48.48,48.588,48.615,48.704,48.642,48.594,48.496,21.574,48.682,48.956,48.915,48.973,49.009,49.029,48.919,48.904,48.913,48.852,48.711,48.804,48.761,48.605,48.37,21.681,50.504,0.275,100.338
103.187,48.689,48.753,48.844,48.788,48.795,48.794,48.686,48.63,48.529,48.66,48.676,48.771,48.693,48.66,48.584,21.583,48.744,49.021,48.979,49.036,49.068,49.09,48.986,48.946,48.986,48.923,48.778,48.859,48.831,48.67,48.426,21.675,50.551,0.262,100.336
105.844,48.752,48.82,48.892,48.847,48.85,48.838,48.74,48.694,48.599,48.724,48.752,48.841,48.763,48.703,48.621,21.568,48.824,49.086,49.038,49.092,49.124,49.15,49.044,49.029,49.054,49.001,48.846,48.918,48.895,48.73,48.481,21.691,50.638,0.286,100.335
108.484,48.83,48.885,48.975,48.923,48.931,48.915,48.818,48.782,48.669,48.785,48.822,48.911,48.843,48.792,48.701,21.578,48.86,49.154,49.102,49.161,49.183,49.211,49.109,49.067,49.117,49.05,48.916,48.984,48.948,48.804,48.565,21.681,50.709,0.288,100.335
111.141,48.882,48.933,49.029,48.972,48.977,48.965,48.862,48.825,48.726,48.844,48.878,48.966,48.889,48.844,48.759,21.566,48.933,49.205,49.177,49.207,49.25,49.269,49.151,49.146,49.169,49.11,48.977,49.061,49.022,48.858,48.623,21.685,50.765,0.283,100.333
113.781,48.953,49.01,49.108,49.044,49.044,49.028,48.929,48.902,48.777,48.915,48.919,49.032,48.968,48.893,48.816,21.576,48.997,49.299,49.221,49.282,49.312,49.344,49.216,49.211,49.24,49.179,49.033,49.121,49.083,48.935,48.68,21.685,50.846,0.285,100.334
116.437,49.005,49.065,49.146,49.103,49.098,49.089,49.003,48.968,48.863,48.969,48.995,49.085,49.026,48.959,48.879,21.57,49.064,49.342,49.3,49.326,49.387,49.415,49.29,49.273,49.293,49.248,49.102,49.19,49.158,48.996,48.76,21.681,50.906,0.292,100.332
119.094,49.066,49.115,49.223,49.165,49.165,49.165,49.068,49.027,48.919,49.034,49.054,49.151,49.091,49.024,48.933,21.574,49.125,49.402,49.334,49.401,49.461,49.459,49.353,49.35,49.349,49.304,49.164,49.246,49.208,49.058,48.816,21.694,50.984,0.288,100.331
121.734,49.126,49.192,49.278,49.234,49.231,49.208,49.12,49.083,48.986,49.095,49.123,49.208,49.141,49.09,48.994,21.57,49.181,49.477,49.413,49.467,49.51,49.532,49.423,49.388,49.426,49.375,49.225,49.305,49.271,49.119,48.88,21.662,51.046,0.285,100.331
124.391,49.199,49.25,49.34,49.283,49.284,49.288,49.183,49.138,49.059,49.153,49.173,49.266,49.198,49.147,49.062,21.572,49.256,49.525,49.472,49.532,49.57,49.592,49.48,49.465,49.502,49.433,49.279,49.355,49.335,49.185,48.935,21.688,51.114,0.294,100.331
127.047,49.25,49.303,49.391,49.349,49.346,49.351,49.247,49.208,49.107,49.208,49.24,49.349,49.274,49.212,49.113,21.58,49.306,49.576,49.536,49.605,49.641,49.651,49.553,49.548,49.561,49.496,49.362,49.414,49.39,49.246,48.999,21.675,51.174,0.309,100.327
129.687,49.292,49.375,49.453,49.412,49.403,49.413,49.318,49.287,49.178,49.268,49.306,49.381,49.317,49.272,49.167,21.576,49.367,49.62,49.587,49.635,49.7,49.719,49.605,49.576,49.603,49.546,49.402,49.489,49.452,49.296,49.058,21.688,51.248,0.304,100.327
132.344,49.379,49.42,49.522,49.474,49.459,49.468,49.358,49.334,49.232,49.331,49.363,49.462,49.393,49.349,49.246,21.593,49.413,49.711,49.645,49.701,49.756,49.784,49.651,49.646,49.686,49.631,49.479,49.549,49.515,49.351,49.104,21.694,51.345,0.304,100.327
135,49.423,49.507,49.598,49.535,49.524,49.528,49.433,49.39,49.274,49.383,49.431,49.502,49.444,49.383,49.304,21.578,49.48,49.756,49.708,49.764,49.813,49.824,49.72,49.685,49.736,49.687,49.521,49.598,49.561,49.413,49.161,21.678,51.379,0.303,100.326
137.641,49.474,49.575,49.647,49.597,49.584,49.589,49.489,49.455,49.347,49.444,49.474,49.589,49.517,49.466,49.369,21.587,49.56,49.838,49.782,49.824,49.877,49.889,49.787,49.755,49.767,49.74,49.58,49.662,49.618,49.458,49.23,21.685,51.463,0.295,100.324
140.297,49.56,49.626,49.728,49.658,49.655,49.662,49.56,49.515,49.42,49.518,49.538,49.642,49.593,49.534,49.429,21.585,49.617,49.893,49.855,49.887,49.93,49.959,49.857,49.818,49.841,49.794,49.634,49.709,49.696,49.538,49.302,21.701,51.529,0.341,100.324
142.953,49.613,49.69,49.778,49.706,49.711,49.734,49.611,49.57,49.482,49.565,49.601,49.7,49.646,49.581,49.5,21.578,49.686,49.955,49.911,49.958,49.992,50.014,49.924,49.876,49.9,49.861,49.695,49.779,49.751,49.607,49.349,21.698,51.585,0.308,100.324
145.594,49.677,49.733,49.826,49.765,49.77,49.791,49.689,49.646,49.543,49.641,49.671,49.775,49.718,49.643,49.542,21.578,49.738,50.01,49.972,50.03,50.079,50.077,49.958,49.931,49.977,49.924,49.776,49.846,49.824,49.658,49.409,21.698,51.66,0.315,100.322
148.25,49.742,49.811,49.905,49.829,49.837,49.839,49.748,49.701,49.601,49.706,49.74,49.829,49.757,49.706,49.615,21.587,49.805,50.076,50.033,50.079,50.133,50.133,50.039,50.014,50.053,49.99,49.846,49.93,49.886,49.74,49.482,21.694,51.728,0.307,100.321
150.906,49.807,49.876,49.956,49.884,49.883,49.904,49.802,49.751,49.662,49.779,49.8,49.906,49.815,49.764,49.678,21.572,49.867,50.163,50.081,50.157,50.188,50.198,50.091,50.078,50.106,50.051,49.905,49.977,49.951,49.791,49.552,21.698,51.784,0.316,100.321
153.547,49.875,49.928,50.026,49.967,49.954,49.974,49.863,49.834,49.73,49.827,49.859,49.969,49.892,49.827,49.744,21.58,49.92,50.203,50.152,50.216,50.252,50.254,50.156,50.125,50.166,50.115,49.963,50.041,50.007,49.849,49.591,21.71,51.859,0.361,100.318
156.203,49.922,49.999,50.083,50.031,50.02,50.019,49.921,49.888,49.781,49.888,49.924,50.009,49.958,49.892,49.807,21.58,49.988,50.262,50.224,50.281,50.321,50.325,50.214,50.185,50.207,50.17,50.02,50.096,50.06,49.916,49.653,21.717,51.921,0.344,100.32
158.859,49.992,50.049,50.145,50.088,50.091,50.087,49.982,49.953,49.852,49.952,49.988,50.078,50.029,49.962,49.875,21.587,50.053,50.351,50.283,50.351,50.386,50.395,50.273,50.246,50.303,50.24,50.086,50.169,50.136,49.974,49.702,21.736,51.996,0.329,100.318
161.5,50.043,50.13,50.226,50.156,50.161,50.164,50.05,50.007,49.906,50.015,50.051,50.14,50.075,50.037,49.928,21.576,50.113,50.395,50.347,50.396,50.436,50.462,50.35,50.308,50.358,50.301,50.149,50.233,50.203,50.041,49.811,21.717,52.052,0.331,100.317
164.156,50.119,50.203,50.276,50.217,50.232,50.216,50.115,50.092,49.973,50.089,50.113,50.199,50.15,50.097,50.009,21.58,50.186,50.456,50.398,50.458,50.511,50.522,50.424,50.389,50.41,50.365,50.214,50.302,50.255,50.11,49.855,21.73,52.143,0.324,100.315
166.875,50.188,50.255,50.339,50.279,50.282,50.287,50.192,50.145,50.041,50.148,50.158,50.265,50.213,50.146,50.067,21.568,50.23,50.526,50.47,50.521,50.569,50.591,50.475,50.451,50.477,50.422,50.282,50.368,50.32,50.18,49.922,21.723,52.186,0.341,100.314
169.531,50.246,50.31,50.391,50.364,50.365,50.35,50.256,50.203,50.096,50.204,50.232,50.33,50.265,50.21,50.116,21.576,50.301,50.581,50.527,50.583,50.64,50.637,50.543,50.51,50.537,50.489,50.341,50.427,50.389,50.235,49.988,21.736,52.261,0.324,100.313
172.172,50.311,50.376,50.474,50.4,50.408,50.406,50.297,50.264,50.154,50.269,50.295,50.404,50.336,50.279,50.184,21.591,50.376,50.657,50.596,50.664,50.696,50.702,50.592,50.562,50.61,50.553,50.407,50.483,50.441,50.281,50.035,21.73,52.336,0.319,100.312
174.828,50.386,50.449,50.508,50.473,50.474,50.461,50.365,50.322,50.217,50.338,50.365,50.463,50.386,50.323,50.245,21.589,50.438,50.72,50.674,50.714,50.747,50.763,50.656,50.623,50.683,50.614,50.47,50.548,50.516,50.356,50.107,21.704,52.386,0.34,100.312
177.484,50.438,50.495,50.605,50.538,50.531,50.527,50.432,50.403,50.283,50.398,50.432,50.532,50.463,50.394,50.301,21.587,50.501,50.77,50.706,50.757,50.817,50.817,50.707,50.684,50.737,50.662,50.512,50.61,50.566,50.402,50.158,21.717,52.457,0.331,100.312
180.141,50.501,50.558,50.656,50.606,50.597,50.584,50.488,50.449,50.342,50.465,50.501,50.576,50.511,50.459,50.368,21.576,50.543,50.845,50.779,50.829,50.876,50.882,50.763,50.744,50.786,50.737,50.577,50.657,50.629,50.475,50.208,21.749,52.52,0.335,100.31
182.797,50.563,50.614,50.726,50.643,50.638,50.64,50.559,50.524,50.419,50.517,50.547,50.651,50.564,50.513,50.412,21.589,50.606,50.894,50.838,50.89,50.93,50.942,50.826,50.811,50.868,50.793,50.647,50.734,50.691,50.533,50.281,21.743,52.604,0.325,100.31
185.437,50.612,50.687,50.775,50.727,50.72,50.709,50.597,50.55,50.465,50.574,50.618,50.695,50.645,50.576,50.479,21.583,50.682,50.964,50.906,50.961,51.009,51.001,50.907,50.883,50.907,50.862,50.72,50.784,50.756,50.566,50.337,21.73,52.657,0.337,100.308
188.094,50.678,50.747,50.831,50.786,50.767,50.777,50.672,50.643,50.54,50.662,50.662,50.768,50.695,50.636,50.545,21.58,50.731,51.031,50.965,51.021,51.06,51.075,50.947,50.94,50.979,50.928,50.76,50.838,50.806,50.652,50.396,21.736,52.71,0.356,100.308
190.75,50.755,50.804,50.886,50.848,50.829,50.834,50.739,50.702,50.604,50.709,50.751,50.838,50.758,50.709,50.602,21.576,50.811,51.105,51.027,51.076,51.106,51.15,51.02,50.994,51.038,50.989,50.819,50.899,50.867,50.709,50.452,21.736,52.8,0.336,100.308
193.391,50.807,50.887,50.965,50.887,50.892,50.903,50.797,50.776,50.663,50.787,50.807,50.899,50.82,50.769,50.672,21.58,50.856,51.146,51.088,51.134,51.181,51.202,51.088,51.067,51.119,51.054,50.881,50.976,50.929,50.777,50.513,21.752,52.865,0.355,100.307
196.047,50.894,50.939,51.027,50.969,50.96,50.965,50.852,50.821,50.733,50.844,50.866,50.953,50.879,50.836,50.733,21.591,50.924,51.202,51.154,51.199,51.259,51.269,51.141,51.14,51.181,51.124,50.966,51.046,51.01,50.836,50.59,21.749,52.925,0.358,100.306
